,有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
13308,058703　技嘉富邦37購01,TW23Z0587030,2023/09/14,上市,,RWSCCA,
13309,058704　技嘉富邦37購02,TW23Z0587048,2023/09/14,上市,,RWSCCA,
13310,058705　華航富邦38購01,TW23Z0587055,2023/09/14,上市,,RWSCCA,
13311,058706　亞航富邦35購01,TW23Z0587063,2023/09/14,上市,,RWSCCA,
13312,058707　辛耘富邦37購04,TW23Z0587071,2023/09/14,上市,,RWSCCA,
13313,058708　健策富邦33購03,TW23Z0587089,2023/09/14,上市,,RWSCCA,
13314,058709　元油反元大33購03,TW23Z0587097,2023/09/14,上市,,RWBCCA,
13315,05870T　文曄群益37售02,TW24Z05870T0,2024/01/16,上市,,RWSCPE,
13316,058710　裕隆元大39購02,TW23Z0587105,2023/09/14,上市,,RWSCCA,
13317,058711　中華元大34購04,TW23Z0587113,2023/09/14,上市,,RWSCCA,
13318,058712　中華元大34購05,TW23Z0587121,2023/09/14,上市,,RWSCCA,
13319,058713　中華元大34購06,TW23Z0587139,2023/09/14,上市,,RWSCCA,
13320,058714　華通元大34購01,TW23Z0587147,2023/09/14,上市,,RWSCCA,
13321,058715　華通元大34購02,TW23Z0587154,2023/09/14,上市,,RWSCCA,
13322,058716　華通元大36購01,TW23Z0587162,2023/09/14,上市,,RWSCCA,
13323,058717　友訊元大34購03,TW23Z0587170,2023/09/14,上市,,RWSCCA,
13324,058718　華邦電元大34購03,TW23Z0587188,2023/09/14,上市,,RWSCCA,
13325,058719　燿華元大34購01,TW23Z0587196,2023/09/14,上市,,RWSCCA,
13326,05871T　緯穎群益37售13,TW24Z05871T8,2024/01/16,上市,,RWSCPE,
13327,058720　台光電元大36購02,TW23Z0587204,2023/09/14,上市,,RWSCCA,
13328,058721　台光電元大37購03,TW23Z0587212,2023/09/14,上市,,RWSCCA,
13329,058722　台光電元大39購02,TW23Z0587220,2023/09/14,上市,,RWSCCA,
13330,058723　漢翔元大34購07,TW23Z0587238,2023/09/14,上市,,RWSCCA,
13331,058724　晶技元大34購08,TW23Z0587246,2023/09/14,上市,,RWSCCA,
13332,058725　晶技元大34購09,TW23Z0587253,2023/09/14,上市,,RWSCCA,
13333,058726　晶技元大34購10,TW23Z0587261,2023/09/14,上市,,RWSCCA,
13334,058727　玉晶光元大34購02,TW23Z0587279,2023/09/14,上市,,RWSCCA,
13335,058728　創意元大37購05,TW23Z0587287,2023/09/14,上市,,RWSCCA,
13336,058729　創意元大39購03,TW23Z0587295,2023/09/14,上市,,RWSCCA,
13337,05872T　臺股指群益41售03,TW24Z05872T6,2024/01/16,上市,,RWICPE,
13338,058730　嘉澤元大34購11,TW23Z0587303,2023/09/14,上市,,RWSCCA,
13339,058731　嘉澤元大36購02,TW23Z0587311,2023/09/14,上市,,RWSCCA,
13340,058732　嘉澤元大39購01,TW23Z0587329,2023/09/14,上市,,RWSCCA,
13341,058733　辛耘元大34購11,TW23Z0587337,2023/09/14,上市,,RWSCCA,
13342,058734　聯茂元大34購13,TW23Z0587345,2023/09/14,上市,,RWSCCA,
13343,058735　啟碁元大34購07,TW23Z0587352,2023/09/14,上市,,RWSCCA,
13344,058736　穎崴元大34購01,TW23Z0587360,2023/09/14,上市,,RWSCCA,
13345,058737　力智元大34購02,TW23Z0587378,2023/09/14,上市,,RWSCCA,
13346,058738　龍德船元大34購01,TW23Z0587386,2023/09/14,上市,,RWSCCA,
13347,058739　龍德船元大34購02,TW23Z0587394,2023/09/14,上市,,RWSCCA,
13348,05873T　華城統一39售03,TW24Z05873T4,2024/01/17,上市,,RWSCPE,
13349,058740　矽創元大34購10,TW23Z0587402,2023/09/14,上市,,RWSCCA,
13350,058741　至上元大34購02,TW23Z0587410,2023/09/14,上市,,RWSCCA,
13351,058742　至上元大34購03,TW23Z0587428,2023/09/14,上市,,RWSCCA,
13352,058743　至上元大34購04,TW23Z0587436,2023/09/14,上市,,RWSCCA,
13353,058744　至上元大35購01,TW23Z0587444,2023/09/14,上市,,RWSCCA,
13354,058745　世紀鋼元大37購02,TW23Z0587451,2023/09/14,上市,,RWSCCA,
13355,058746　臺股指元大35購44,TW23Z0587469,2023/09/14,上市,,RWICCE,
13356,058747　臺股指元大35購45,TW23Z0587477,2023/09/14,上市,,RWICCE,
13357,058748　臺股指元大35購46,TW23Z0587485,2023/09/14,上市,,RWICCE,
13358,058749　臺股指元大35購47,TW23Z0587493,2023/09/14,上市,,RWICCE,
13359,05874T　技嘉統一39售03,TW24Z05874T2,2024/01/17,上市,,RWSCPE,
13360,058750　臺股指元大36購17,TW23Z0587501,2023/09/14,上市,,RWICCE,
13361,058751　臺股指元大36購18,TW23Z0587519,2023/09/14,上市,,RWICCE,
13362,058752　臺股指元大36購19,TW23Z0587527,2023/09/14,上市,,RWICCE,
13363,058753　台灣50群益33購09,TW23Z0587535,2023/09/14,上市,,RWBCCA,
13364,058754　T50反1群益37購02,TW23Z0587543,2023/09/14,上市,,RWBCCA,
13365,058755　中石化群益36購01,TW23Z0587550,2023/09/14,上市,,RWSCCA,
13366,058756　大成鋼群益33購01,TW23Z0587568,2023/09/14,上市,,RWSCCA,
13367,058757　裕隆群益33購05,TW23Z0587576,2023/09/14,上市,,RWSCCA,
13368,058758　三陽群益33購02,TW23Z0587584,2023/09/14,上市,,RWSCCA,
13369,058759　光寶科群益33購10,TW23Z0587592,2023/09/14,上市,,RWSCCA,
13370,05875T　南亞科統一39售01,TW24Z05875T9,2024/01/17,上市,,RWSCPE,
13371,058760　光寶科群益39購01,TW23Z0587600,2023/09/14,上市,,RWSCCA,
13372,058761　台達電群益33購06,TW23Z0587618,2023/09/14,上市,,RWSCCA,
13373,058762　旺宏群益35購01,TW23Z0587626,2023/09/14,上市,,RWSCCA,
13374,058763　台亞群益33購03,TW23Z0587634,2023/09/14,上市,,RWSCCA,
13375,058764　佳世達群益33購01,TW23Z0587642,2023/09/14,上市,,RWSCCA,
13376,058765　金像電群益33購05,TW23Z0587659,2023/09/14,上市,,RWSCCA,
13377,058766　技嘉群益33購17,TW23Z0587667,2023/09/14,上市,,RWSCCA,
13378,058767　技嘉群益37購01,TW23Z0587675,2023/09/14,上市,,RWSCCA,
13379,058768　技嘉群益39購01,TW23Z0587683,2023/09/14,上市,,RWSCCA,
13380,058769　台光電群益33購04,TW23Z0587691,2023/09/14,上市,,RWSCCA,
13381,05876T　緯穎統一3B售02,TW24Z05876T7,2024/01/17,上市,,RWSCPE,
13382,058770　鉅祥群益33購01,TW23Z0587709,2023/09/14,上市,,RWSCCA,
13383,058771　大立光群益33購12,TW23Z0587717,2023/09/14,上市,,RWSCCA,
13384,058772　聯陽群益33購04,TW23Z0587725,2023/09/14,上市,,RWSCCA,
13385,058773　奇鋐群益33購07,TW23Z0587733,2023/09/14,上市,,RWSCCA,
13386,058774　聯詠群益33購03,TW23Z0587741,2023/09/14,上市,,RWSCCA,
13387,058775　欣興群益33購06,TW23Z0587758,2023/09/14,上市,,RWSCCA,
13388,058776　健鼎群益35購02,TW23Z0587766,2023/09/14,上市,,RWSCCA,
13389,058777　景碩群益33購03,TW23Z0587774,2023/09/14,上市,,RWSCCA,
13390,058778　創意群益33購11,TW23Z0587782,2023/09/14,上市,,RWSCCA,
13391,058779　華擎群益33購04,TW23Z0587790,2023/09/14,上市,,RWSCCA,
13392,05877T　一詮元富37售05,TW24Z05877T5,2024/01/17,上市,,RWSCPE,
13393,058780　嘉澤群益33購04,TW23Z0587808,2023/09/14,上市,,RWSCCA,
13394,058781　敦泰群益33購01,TW23Z0587816,2023/09/14,上市,,RWSCCA,
13395,058782　健策群益33購03,TW23Z0587824,2023/09/14,上市,,RWSCCA,
13396,058783　承業醫群益33購02,TW23Z0587832,2023/09/14,上市,,RWSCCA,
13397,058784　和碩群益33購02,TW23Z0587840,2023/09/14,上市,,RWSCCA,
13398,058785　彩晶群益38購01,TW23Z0587857,2023/09/14,上市,,RWSCCA,
13399,058786　啟碁群益33購05,TW23Z0587865,2023/09/14,上市,,RWSCCA,
13400,058787　晶碩群益33購02,TW23Z0587873,2023/09/14,上市,,RWSCCA,
13401,058788　緯穎群益35購02,TW23Z0587881,2023/09/14,上市,,RWSCCA,
13402,058789　龍德船群益33購01,TW23Z0587899,2023/09/14,上市,,RWSCCA,
13403,05878T　智原元富37售08,TW24Z05878T3,2024/01/17,上市,,RWSCPE,
13404,058790　東哥群益33購02,TW23Z0587907,2023/09/14,上市,,RWSCCA,
13405,058791　世紀鋼群益36購01,TW23Z0587915,2023/09/14,上市,,RWSCCA,
13406,058792　東陽中信33購02,TW23Z0587923,2023/09/15,上市,,RWSCCE,
13407,058793　東陽中信36購01,TW23Z0587931,2023/09/15,上市,,RWSCCE,
13408,058794　金像電中信34購01,TW23Z0587949,2023/09/15,上市,,RWSCCE,
13409,058795　技嘉中信35購02,TW23Z0587956,2023/09/15,上市,,RWSCCE,
13410,058796　聯陽中信35購01,TW23Z0587964,2023/09/15,上市,,RWSCCE,
13411,058797　瑞鼎中信33購01,TW23Z0587972,2023/09/15,上市,,RWSCCE,
13412,058798　啟碁中信33購01,TW23Z0587980,2023/09/15,上市,,RWSCCE,
13413,058799　緯穎中信34購02,TW23Z0587998,2023/09/15,上市,,RWSCCE,
13414,05879T　智邦國票38售02,TW24Z05879T1,2024/01/17,上市,,RWSCPE,
13415,058800　矽創中信34購01,TW23Z0588004,2023/09/15,上市,,RWSCCE,
13416,058801　致伸兆豐35購02,TW23Z0588012,2023/09/15,上市,,RWSCCA,
13417,058802　東哥兆豐33購02,TW23Z0588020,2023/09/15,上市,,RWSCCA,
13418,058803　上証2X永豐35購01,TW23Z0588038,2023/09/15,上市,,RWBCCA,
13419,058804　堤維西永豐35購01,TW23Z0588046,2023/09/15,上市,,RWSCCA,
13420,058805　華新永豐33購01,TW23Z0588053,2023/09/15,上市,,RWSCCA,
13421,058806　長榮航永豐33購02,TW23Z0588061,2023/09/15,上市,,RWSCCA,
13422,058807　亞航永豐35購01,TW23Z0588079,2023/09/15,上市,,RWSCCA,
13423,058808　台勝科永豐34購01,TW23Z0588087,2023/09/15,上市,,RWSCCA,
13424,058809　合勤控永豐34購01,TW23Z0588095,2023/09/15,上市,,RWSCCA,
13425,05880T　敦泰國票38售04,TW24Z05880T9,2024/01/17,上市,,RWSCPE,
13426,058810　致伸永豐36購01,TW23Z0588103,2023/09/15,上市,,RWSCCA,
13427,058811　臻鼎永豐37購01,TW23Z0588111,2023/09/15,上市,,RWSCCA,
13428,058812　啟碁永豐33購02,TW23Z0588129,2023/09/15,上市,,RWSCCA,
13429,058813　帝寶永豐34購01,TW23Z0588137,2023/09/15,上市,,RWSCCA,
13430,058814　堤維西元富36購01,TW23Z0588145,2023/09/15,上市,,RWSCCA,
13431,058815　漢翔元富39購02,TW23Z0588152,2023/09/15,上市,,RWSCCA,
13432,058816　承業醫元富33購01,TW23Z0588160,2023/09/15,上市,,RWSCCA,
13433,058817　矽力元富33購01,TW23Z0588178,2023/09/15,上市,,RWSCCA,
13434,058818　緯穎元富33購06,TW23Z0588186,2023/09/15,上市,,RWSCCA,
13435,058819　世紀鋼元富33購01,TW23Z0588194,2023/09/15,上市,,RWSCCA,
13436,05881T　臺股指富邦38售19,TW24Z05881T7,2024/01/17,上市,,RWICPE,
13437,058820　聯發科麥證33購03,TW23Z0588202,2023/09/15,上市,,RWSCCE,
13438,058821　大立光麥證33購03,TW23Z0588210,2023/09/15,上市,,RWSCCE,
13439,058822　堤維西元大34購01,TW23Z0588228,2023/09/15,上市,,RWSCCA,
13440,058823　裕隆元大34購03,TW23Z0588236,2023/09/15,上市,,RWSCCA,
13441,058824　台積電元大36購05,TW23Z0588244,2023/09/15,上市,,RWSCCA,
13442,058825　台積電元大37購05,TW23Z0588251,2023/09/15,上市,,RWSCCA,
13443,058826　台積電元大39購02,TW23Z0588269,2023/09/15,上市,,RWSCCA,
13444,058827　精英元大34購03,TW23Z0588277,2023/09/15,上市,,RWSCCA,
13445,058828　旺宏元大34購06,TW23Z0588285,2023/09/15,上市,,RWSCCA,
13446,058829　旺宏元大34購07,TW23Z0588293,2023/09/15,上市,,RWSCCA,
13447,05882T　香港2X凱基3B售02,TW24Z05882T5,2024/01/17,上市,,RWBCPE,
13448,058830　旺宏元大34購08,TW23Z0588301,2023/09/15,上市,,RWSCCA,
13449,058831　台光電元大36購03,TW23Z0588319,2023/09/15,上市,,RWSCCA,
13450,058832　台光電元大37購04,TW23Z0588327,2023/09/15,上市,,RWSCCA,
13451,058833　台光電元大39購03,TW23Z0588335,2023/09/15,上市,,RWSCCA,
13452,058834　凌陽元大34購06,TW23Z0588343,2023/09/15,上市,,RWSCCA,
13453,058835　凌陽元大34購07,TW23Z0588350,2023/09/15,上市,,RWSCCA,
13454,058836　凌陽元大34購08,TW23Z0588368,2023/09/15,上市,,RWSCCA,
13455,058837　漢唐元大34購02,TW23Z0588376,2023/09/15,上市,,RWSCCA,
13456,058838　長榮太元大34購05,TW23Z0588384,2023/09/15,上市,,RWSCCA,
13457,058839　長榮太元大34購06,TW23Z0588392,2023/09/15,上市,,RWSCCA,
13458,05883T　萬海凱基37售06,TW24Z05883T3,2024/01/17,上市,,RWSCPE,
13459,058840　長榮太元大34購07,TW23Z0588400,2023/09/15,上市,,RWSCCA,
13460,058841　聯陽元大34購03,TW23Z0588418,2023/09/15,上市,,RWSCCA,
13461,058842　聯陽元大34購05,TW23Z0588426,2023/09/15,上市,,RWSCCA,
13462,058843　健鼎元大34購08,TW23Z0588434,2023/09/15,上市,,RWSCCA,
13463,058844　玉晶光元大34購03,TW23Z0588442,2023/09/15,上市,,RWSCCA,
13464,058845　創意元大36購09,TW23Z0588459,2023/09/15,上市,,RWSCCA,
13465,058846　創意元大37購06,TW23Z0588467,2023/09/15,上市,,RWSCCA,
13466,058847　創意元大39購04,TW23Z0588475,2023/09/15,上市,,RWSCCA,
13467,058848　瑞鼎元大34購01,TW23Z0588483,2023/09/15,上市,,RWSCCA,
13468,058849　智易元大34購04,TW23Z0588491,2023/09/15,上市,,RWSCCA,
13469,05884T　晟銘電凱基37售03,TW24Z05884T1,2024/01/17,上市,,RWSCPE,
13470,058850　致伸元大34購02,TW23Z0588509,2023/09/15,上市,,RWSCCA,
13471,058851　啟碁元大34購08,TW23Z0588517,2023/09/15,上市,,RWSCCA,
13472,058852　晶心科元大34購03,TW23Z0588525,2023/09/15,上市,,RWSCCA,
13473,058853　緯穎元大34購13,TW23Z0588533,2023/09/15,上市,,RWSCCA,
13474,058854　緯穎元大34購14,TW23Z0588541,2023/09/15,上市,,RWSCCA,
13475,058855　緯穎元大34購15,TW23Z0588558,2023/09/15,上市,,RWSCCA,
13476,058856　矽創元大34購11,TW23Z0588566,2023/09/15,上市,,RWSCCA,
13477,058857　矽創元大34購12,TW23Z0588574,2023/09/15,上市,,RWSCCA,
13478,058858　世紀鋼元大34購01,TW23Z0588582,2023/09/15,上市,,RWSCCA,
13479,058859　東陽國票33購01,TW23Z0588590,2023/09/15,上市,,RWSCCA,
13480,05885T　奇鋐凱基37售14,TW24Z05885T8,2024/01/17,上市,,RWSCPE,
13481,058861　中砂國票34購01,TW23Z0588616,2023/09/15,上市,,RWSCCA,
13482,058863　大成鋼國票34購01,TW23Z0588632,2023/09/15,上市,,RWSCCA,
13483,058864　台達電國票33購03,TW23Z0588640,2023/09/15,上市,,RWSCCA,
13484,058865　華通國票34購01,TW23Z0588657,2023/09/15,上市,,RWSCCA,
13485,058867　鴻海國票35購01,TW23Z0588673,2023/09/15,上市,,RWSCCA,
13486,058868　台亞國票34購01,TW23Z0588681,2023/09/15,上市,,RWSCCA,
13487,058869　華邦電國票34購01,TW23Z0588699,2023/09/15,上市,,RWSCCA,
13488,05886T　智原凱基37售22,TW24Z05886T6,2024/01/17,上市,,RWSCPE,
13489,05886U　臺股指中信32售02,TW23Z05886U5,2023/04/24,上市,,RWICPE,
13490,058870　佳世達國票34購02,TW23Z0588707,2023/09/15,上市,,RWSCCA,
13491,058871　技嘉國票33購06,TW23Z0588715,2023/09/15,上市,,RWSCCA,
13492,058872　技嘉國票34購06,TW23Z0588723,2023/09/15,上市,,RWSCCA,
13493,058873　技嘉國票34購07,TW23Z0588731,2023/09/15,上市,,RWSCCA,
13494,058874　微星國票34購01,TW23Z0588749,2023/09/15,上市,,RWSCCA,
13495,058875　漢唐國票34購01,TW23Z0588756,2023/09/15,上市,,RWSCCA,
13496,058876　亞航國票34購01,TW23Z0588764,2023/09/15,上市,,RWSCCA,
13497,058877　國泰金國票34購01,TW23Z0588772,2023/09/15,上市,,RWSCCA,
13498,058878　農林國票34購01,TW23Z0588780,2023/09/15,上市,,RWSCCA,
13499,058879　景碩國票34購01,TW23Z0588798,2023/09/15,上市,,RWSCCA,
13500,05887T　文曄凱基37售07,TW24Z05887T4,2024/01/17,上市,,RWSCPE,
13501,058880　晶睿國票34購01,TW23Z0588806,2023/09/15,上市,,RWSCCA,
13502,058882　嘉澤國票34購01,TW23Z0588822,2023/09/15,上市,,RWSCCA,
13503,058883　辛耘國票33購01,TW23Z0588830,2023/09/15,上市,,RWSCCA,
13504,058884　日月光國票34購01,TW23Z0588848,2023/09/15,上市,,RWSCCA,
13505,058886　承業醫國票33購01,TW23Z0588863,2023/09/15,上市,,RWSCCA,
13506,058887　致伸國票34購01,TW23Z0588871,2023/09/15,上市,,RWSCCA,
13507,058888　康舒國票34購04,TW23Z0588889,2023/09/15,上市,,RWSCCA,
13508,058889　矽力國票34購02,TW23Z0588897,2023/09/15,上市,,RWSCCA,
13509,05888T　緯穎凱基37售14,TW24Z05888T2,2024/01/17,上市,,RWSCPE,
13510,058890　晶心科國票34購01,TW23Z0588905,2023/09/15,上市,,RWSCCA,
13511,058891　帝寶國票34購01,TW23Z0588913,2023/09/15,上市,,RWSCCA,
13512,058892　緯穎國票34購02,TW23Z0588921,2023/09/15,上市,,RWSCCA,
13513,058893　采鈺國票33購01,TW23Z0588939,2023/09/15,上市,,RWSCCA,
13514,058894　永道國票34購01,TW23Z0588947,2023/09/15,上市,,RWSCCA,
13515,058895　致新國票34購01,TW23Z0588954,2023/09/15,上市,,RWSCCA,
13516,058896　華通國泰35購02,TW23Z0588962,2023/09/15,上市,,RWSCCA,
13517,058897　奇鋐國泰35購02,TW23Z0588970,2023/09/15,上市,,RWSCCA,
13518,058898　緯穎國泰35購01,TW23Z0588988,2023/09/15,上市,,RWSCCA,
13519,058899　世紀鋼國泰34購03,TW23Z0588996,2023/09/15,上市,,RWSCCA,
13520,05889T　臺股指凱基38售13,TW24Z05889T0,2024/01/17,上市,,RWICPE,
13521,058900　東陽富邦34購01,TW23Z0589002,2023/09/15,上市,,RWSCCA,
13522,058901　聯電富邦33購02,TW23Z0589010,2023/09/15,上市,,RWSCCA,
13523,058902　聯電富邦33購03,TW23Z0589028,2023/09/15,上市,,RWSCCA,
13524,058903　中環富邦36購01,TW23Z0589036,2023/09/15,上市,,RWSCCA,
13525,058904　漢翔富邦35購01,TW23Z0589044,2023/09/15,上市,,RWSCCA,
13526,058905　聯陽富邦35購01,TW23Z0589051,2023/09/15,上市,,RWSCCA,
13527,058906　緯穎富邦33購05,TW23Z0589069,2023/09/15,上市,,RWSCCA,
13528,058907　臺股指富邦33購09,TW23Z0589077,2023/09/15,上市,,RWICCE,
13529,058908　臺股指富邦35購04,TW23Z0589085,2023/09/15,上市,,RWICCE,
13530,058909　中砂統一38購02,TW23Z0589093,2023/09/15,上市,,RWSCCA,
13531,05890T　台積電台新37售02,TW24Z05890T8,2024/01/17,上市,,RWSCPE,
13532,058910　亞航統一37購02,TW23Z0589101,2023/09/15,上市,,RWSCCA,
13533,058911　亞航統一39購04,TW23Z0589119,2023/09/15,上市,,RWSCCA,
13534,058912　聯陽統一37購03,TW23Z0589127,2023/09/15,上市,,RWSCCA,
13535,058913　敦泰統一35購01,TW23Z0589135,2023/09/15,上市,,RWSCCA,
13536,058914　敦泰統一37購01,TW23Z0589143,2023/09/15,上市,,RWSCCA,
13537,058915　正文統一39購02,TW23Z0589150,2023/09/15,上市,,RWSCCA,
13538,058916　致伸統一37購01,TW23Z0589168,2023/09/15,上市,,RWSCCA,
13539,058917　中磊統一39購01,TW23Z0589176,2023/09/15,上市,,RWSCCA,
13540,058918　啟碁統一38購03,TW23Z0589184,2023/09/15,上市,,RWSCCA,
13541,058919　致新統一36購01,TW23Z0589192,2023/09/15,上市,,RWSCCA,
13542,05891T　友達台新37售01,TW24Z05891T6,2024/01/17,上市,,RWSCPE,
13543,058920　T50反1凱基37購02,TW23Z0589200,2023/09/15,上市,,RWBCCA,
13544,058921　T50反1凱基3C購01,TW23Z0589218,2023/09/15,上市,,RWBCCA,
13545,058922　滬深2X凱基36購05,TW23Z0589226,2023/09/15,上市,,RWBCCA,
13546,058923　元油反凱基33購02,TW23Z0589234,2023/09/15,上市,,RWBCCA,
13547,058924　元油反凱基35購02,TW23Z0589242,2023/09/15,上市,,RWBCCA,
13548,058925　元日2X凱基34購03,TW23Z0589259,2023/09/15,上市,,RWBCCA,
13549,058926　台泥凱基33購03,TW23Z0589267,2023/09/15,上市,,RWSCCA,
13550,058927　東陽凱基34購03,TW23Z0589275,2023/09/15,上市,,RWSCCA,
13551,058928　美時凱基33購04,TW23Z0589283,2023/09/15,上市,,RWSCCA,
13552,058929　裕隆凱基36購01,TW23Z0589291,2023/09/15,上市,,RWSCCA,
13553,05892T　群創台新37售01,TW24Z05892T4,2024/01/17,上市,,RWSCPE,
13554,058930　三陽凱基36購02,TW23Z0589309,2023/09/15,上市,,RWSCCA,
13555,058931　台達電凱基34購02,TW23Z0589317,2023/09/15,上市,,RWSCCA,
13556,058932　華通凱基36購01,TW23Z0589325,2023/09/15,上市,,RWSCCA,
13557,058933　鴻海凱基39購03,TW23Z0589333,2023/09/15,上市,,RWSCCA,
13558,058934　國巨凱基39購01,TW23Z0589341,2023/09/15,上市,,RWSCCA,
13559,058935　佳世達凱基33購04,TW23Z0589358,2023/09/15,上市,,RWSCCA,
13560,058936　技嘉凱基37購03,TW23Z0589366,2023/09/15,上市,,RWSCCA,
13561,058937　技嘉凱基39購04,TW23Z0589374,2023/09/15,上市,,RWSCCA,
13562,058938　微星凱基38購01,TW23Z0589382,2023/09/15,上市,,RWSCCA,
13563,058939　台光電凱基33購12,TW23Z0589390,2023/09/15,上市,,RWSCCA,
13564,05893T　道瓊2X元大3A售01,TW24Z05893T2,2024/01/17,上市,,RWBCPE,
13565,058940　聯發科凱基34購05,TW23Z0589408,2023/09/15,上市,,RWSCCA,
13566,058941　長榮凱基37購02,TW23Z0589416,2023/09/15,上市,,RWSCCA,
13567,058942　長榮航凱基33購05,TW23Z0589424,2023/09/15,上市,,RWSCCA,
13568,058943　大立光凱基39購01,TW23Z0589432,2023/09/15,上市,,RWSCCA,
13569,058944　聯陽凱基34購04,TW23Z0589440,2023/09/15,上市,,RWSCCA,
13570,058945　欣興凱基33購13,TW23Z0589457,2023/09/15,上市,,RWSCCA,
13571,058946　創意凱基36購03,TW23Z0589465,2023/09/15,上市,,RWSCCA,
13572,058947　創意凱基36購04,TW23Z0589473,2023/09/15,上市,,RWSCCA,
13573,058948　嘉澤凱基39購01,TW23Z0589481,2023/09/15,上市,,RWSCCA,
13574,058949　敦泰凱基33購02,TW23Z0589499,2023/09/15,上市,,RWSCCA,
13575,05894T　聯電元大37售05,TW24Z05894T0,2024/01/17,上市,,RWSCPE,
13576,058950　承業醫凱基33購01,TW23Z0589507,2023/09/15,上市,,RWSCCA,
13577,058951　立積凱基33購06,TW23Z0589515,2023/09/15,上市,,RWSCCA,
13578,058952　矽力凱基34購03,TW23Z0589523,2023/09/15,上市,,RWSCCA,
13579,058953　元晶凱基33購02,TW23Z0589531,2023/09/15,上市,,RWSCCA,
13580,058954　愛普凱基34購04,TW23Z0589549,2023/09/15,上市,,RWSCCA,
13581,058955　緯穎凱基33購13,TW23Z0589556,2023/09/15,上市,,RWSCCA,
13582,058956　龍德船凱基33購03,TW23Z0589564,2023/09/15,上市,,RWSCCA,
13583,058957　AES凱基34購02,TW23Z0589572,2023/09/15,上市,,RWSCCA,
